geneID	logFC	AveExpr	t	P.Value	adj.P.Val	B
GSCOC_T00029877001	-6.258605e-01	5.4747396877	-4.168907641	2.490975e-03	5.951813e-03	-2.5685572982
GSCOC_T00003901001	6.257822e-01	0.3516351175	1.660204808	1.317222e-01	1.801326e-01	-5.4336597600
GSCOC_T00022103001	-6.257566e-01	2.9289098694	-1.740480240	1.162403e-01	1.614925e-01	-5.9353858975
GSCOC_T00039646001	6.256144e-01	6.5525551502	6.212347926	1.661147e-04	6.511010e-04	0.3265283135
GSCOC_T00039358001	-6.256090e-01	5.5009206546	-7.017628236	6.654215e-05	3.165670e-04	1.3290613044
GSCOC_T00022313001	6.255393e-01	4.5785252266	4.152245356	2.552841e-03	6.075528e-03	-2.4346915220
GSCOC_T00029671001	-6.255376e-01	10.9775592217	-5.227017580	5.695180e-04	1.759643e-03	-0.5987831376
GSCOC_T00010978001	6.254830e-01	4.5212194053	5.867915613	2.517798e-04	9.089589e-04	0.0561190058
GSCOC_T00032177001	6.254650e-01	6.1651302371	5.627613361	3.396748e-04	1.157126e-03	-0.4564425356
GSCOC_T00042250001	-6.254476e-01	6.7397237090	-2.626488964	2.783325e-02	4.675947e-02	-5.0888318709
GSCOC_T00008775001	-6.254260e-01	5.4722353479	-4.591969405	1.354142e-03	3.581120e-03	-1.9190314795
GSCOC_T00041424001	-6.253896e-01	4.3755241036	-3.760474777	4.595969e-03	9.972980e-03	-3.0255509368
GSCOC_T00004980001	-6.253845e-01	7.2460289016	-2.864537925	1.890494e-02	3.354091e-02	-4.6486411375
GSCOC_T00016764001	-6.252803e-01	4.5776504419	-6.020567461	2.090005e-04	7.830404e-04	0.2343440934
GSCOC_T00035069001	-6.252764e-01	6.6738738280	-3.988575985	3.255252e-03	7.449925e-03	-2.8691282611
GSCOC_T00036042001	-6.251243e-01	4.5213464493	-2.492965271	3.460267e-02	5.638641e-02	-5.1323053304
GSCOC_T00023213001	6.250374e-01	8.3317306104	5.417883802	4.439735e-04	1.440406e-03	-0.5809601172
GSCOC_T00033533001	6.250050e-01	3.1762969483	4.016886075	3.120391e-03	7.193315e-03	-2.3428093222
GSCOC_T00031149001	-6.250042e-01	6.1474482770	-4.793886955	1.021669e-03	2.836063e-03	-1.6547134565
GSCOC_T00024549001	-6.247906e-01	5.6273049157	-6.525765487	1.152782e-04	4.889214e-04	0.7211035856
GSCOC_T00025204001	-6.247432e-01	4.1929149426	-2.239916164	5.225496e-02	8.065946e-02	-5.4681199675
GSCOC_T00027420001	6.246024e-01	2.1271281774	1.369389699	2.045300e-01	2.631040e-01	-6.2398561996
GSCOC_T00041379001	-6.244905e-01	4.4317138796	-4.576303258	1.384412e-03	3.648764e-03	-1.7662405878
GSCOC_T00014944001	-6.243432e-01	3.6553798376	-4.161499864	2.518280e-03	6.005525e-03	-2.2314185368
GSCOC_T00004449001	-6.243084e-01	3.4623938855	-1.327706532	2.174126e-01	2.774582e-01	-6.6115391875
GSCOC_T00008933001	6.239393e-01	5.1448242848	4.028012371	3.069025e-03	7.089786e-03	-2.7305043347
GSCOC_T00042580001	6.238961e-01	4.7713009619	4.170026204	2.486879e-03	5.943549e-03	-2.4442233355
GSCOC_T00042132001	6.238888e-01	4.8316431199	1.911985110	8.864251e-02	1.274966e-01	-6.0962130769
GSCOC_T00033725001	-6.238506e-01	4.0004218837	-4.056648305	2.940912e-03	6.843509e-03	-2.4730306783
GSCOC_T00040071001	6.237981e-01	6.4538672376	4.998994552	7.720746e-04	2.253453e-03	-1.3352846786
GSCOC_T00024858001	6.236707e-01	6.2930427322	4.110674230	2.714442e-03	6.395709e-03	-2.6821826775
GSCOC_T00027775001	-6.236651e-01	6.4252540724	-3.809611980	4.264342e-03	9.359992e-03	-3.1685123930
GSCOC_T00038828001	6.236408e-01	4.9803329826	5.300527004	5.171194e-04	1.629104e-03	-0.8023666085
GSCOC_T00011934001	6.235620e-01	8.6326576748	2.197144548	5.601233e-02	8.565189e-02	-5.5926351496
GSCOC_T00033673001	6.234524e-01	2.7297942308	2.717359807	2.400582e-02	4.113270e-02	-4.3511565321
GSCOC_T00012730001	6.234512e-01	0.4779970782	0.854427376	4.153378e-01	4.847102e-01	-6.3921082357
GSCOC_T00034911001	6.231336e-01	2.6596660643	3.271577509	9.841980e-03	1.917450e-02	-3.4262606731
GSCOC_T00024052001	-6.231326e-01	5.1940343023	-2.736070321	2.328647e-02	4.004714e-02	-4.8586603487
GSCOC_T00028432001	-6.231214e-01	5.2744073513	-1.443332014	1.832823e-01	2.394173e-01	-6.8456599654
GSCOC_T00030476001	-6.231141e-01	3.2835279298	-1.700409922	1.237467e-01	1.706510e-01	-6.0740970621
GSCOC_T00037956001	-6.230930e-01	3.0588396578	-1.614541211	1.413456e-01	1.914278e-01	-6.1427731964
GSCOC_T00030498001	6.230895e-01	1.5068583937	1.195516746	2.628534e-01	3.272389e-01	-6.2961129189
GSCOC_T00033726001	-6.230462e-01	5.3375299596	-3.591386071	5.961275e-03	1.245635e-02	-3.4724842111
GSCOC_T00026970001	-6.229712e-01	5.6636482519	-4.011082473	3.147546e-03	7.244200e-03	-2.8346672096
GSCOC_T00024082001	-6.229528e-01	5.9260430843	-4.541659542	1.453958e-03	3.807333e-03	-2.0284454781
GSCOC_T00018214001	6.228597e-01	4.9619962826	5.585459599	3.582828e-04	1.210355e-03	-0.4043271601
GSCOC_T00001381001	-6.228446e-01	1.3880832738	-2.636693148	2.737437e-02	4.608393e-02	-4.1843399902
GSCOC_T00025942001	6.224476e-01	1.7915528635	2.197455685	5.598407e-02	8.562269e-02	-4.9705474716
GSCOC_T00027548001	6.221446e-01	1.5417566560	2.452167568	3.698345e-02	5.975998e-02	-4.5061772964
GSCOC_T00024473001	-6.219025e-01	5.6134448858	-3.208094262	1.088630e-02	2.089722e-02	-4.1310160443
GSCOC_T00022199001	-6.218707e-01	8.4434172276	-3.865548080	3.917389e-03	8.689379e-03	-2.8940942346
GSCOC_T00029464001	-6.214682e-01	4.7698782401	-4.143519641	2.585891e-03	6.133610e-03	-2.4979086066
GSCOC_T00017776001	-6.214617e-01	5.1426524650	-6.578329064	1.085554e-04	4.663982e-04	0.8438075564
GSCOC_T00021418001	6.213821e-01	3.5812270612	3.242382380	1.030867e-02	1.996083e-02	-3.6805904762
GSCOC_T00032865001	-6.213537e-01	3.6341058492	-3.061409842	1.376298e-02	2.552428e-02	-3.9992549486
GSCOC_T00016122001	-6.212110e-01	3.8683438844	-4.386296469	1.815290e-03	4.585634e-03	-1.9324994087
GSCOC_T00014026001	6.211857e-01	5.2303589229	5.295991082	5.201968e-04	1.636507e-03	-0.8471097364
GSCOC_T00013655001	6.211402e-01	5.2843446628	4.531205038	1.475674e-03	3.856085e-03	-1.9722078727
GSCOC_T00029841001	-6.210832e-01	5.9472089580	-3.736883265	4.764769e-03	1.027715e-02	-3.2883681526
GSCOC_T00038708001	6.210800e-01	6.4163515110	5.443833202	4.293632e-04	1.401776e-03	-0.7052774052
GSCOC_T00024279001	6.210718e-01	4.6003712491	4.640377651	1.265015e-03	3.387162e-03	-1.6923425416
GSCOC_T00036796001	-6.210569e-01	3.8117222404	-2.066089451	6.923680e-02	1.028415e-01	-5.6529206770
GSCOC_T00023355001	6.209778e-01	5.2620395800	3.942188973	3.489777e-03	7.896626e-03	-2.8834849223
GSCOC_T00028847001	-6.208604e-01	5.6842859506	-6.187558549	1.710744e-04	6.667260e-04	0.2887622481
GSCOC_T00014883001	6.207732e-01	5.3424534150	3.132567524	1.228026e-02	2.315589e-02	-4.2096919694
GSCOC_T00037230001	6.206290e-01	5.6354345081	3.745122927	4.705081e-03	1.017663e-02	-3.2407624161
GSCOC_T00022700001	6.206037e-01	4.5260505702	1.580955199	1.488241e-01	1.999746e-01	-6.5131857301
GSCOC_T00026541001	-6.205801e-01	4.2480605519	-3.106921938	1.279462e-02	2.398092e-02	-4.0641817336
GSCOC_T00037131001	6.205235e-01	4.7745819403	6.122536282	1.848676e-04	7.090454e-04	0.3418148146
GSCOC_T00036601001	6.203842e-01	3.8020540414	4.005723573	3.172843e-03	7.289028e-03	-2.4985581093
GSCOC_T00026570001	6.203433e-01	4.4796326851	1.346186520	2.116186e-01	2.710833e-01	-6.8095688402
GSCOC_T00025198001	-6.202611e-01	4.4232125699	-3.105267400	1.282856e-02	2.403247e-02	-4.1045710993
GSCOC_T00030608001	6.202208e-01	3.5921303195	2.314214467	4.630717e-02	7.263778e-02	-5.2018969024
GSCOC_T00028435001	-6.201216e-01	3.6367593366	-3.905062072	3.690388e-03	8.274341e-03	-2.6302572279
GSCOC_T00025657001	6.200825e-01	4.9246721537	1.422236571	1.891401e-01	2.459586e-01	-6.8012268903
GSCOC_T00039095001	6.200321e-01	5.7637460479	4.026793940	3.074606e-03	7.099165e-03	-2.8015046732
GSCOC_T00027519001	6.200125e-01	1.9767656531	1.261624104	2.392358e-01	3.013329e-01	-6.3346099012
GSCOC_T00023327001	-6.198776e-01	4.9215790882	-4.605659095	1.328273e-03	3.522187e-03	-1.8169914467
GSCOC_T00015125001	-6.198395e-01	4.0362340684	-1.793668446	1.069250e-01	1.500583e-01	-6.1154366702
GSCOC_T00043137001	6.198168e-01	7.5007230157	6.330834238	1.444785e-04	5.830362e-04	0.5514399506
GSCOC_T00019063001	-6.196248e-01	6.1744212562	-3.891822479	3.764854e-03	8.406972e-03	-3.0432069635
GSCOC_T00012402001	6.194883e-01	5.7730280730	5.795499113	2.753309e-04	9.782790e-04	-0.2168342163
GSCOC_T00034689001	-6.194076e-01	4.7508058850	-3.907621273	3.676175e-03	8.249408e-03	-2.8663536688
GSCOC_T00014193001	6.192005e-01	6.1289844165	5.186511273	6.008240e-04	1.838417e-03	-1.0711239261
GSCOC_T00022265001	-6.191010e-01	3.4731906366	-2.969551064	1.595464e-02	2.898979e-02	-4.1137201660
GSCOC_T00036945001	6.189337e-01	4.4563698681	5.026046868	7.444089e-04	2.190860e-03	-1.0962833738
GSCOC_T00039536001	-6.187326e-01	4.2829547637	-5.939034158	2.307689e-04	8.447048e-04	0.1862152285
GSCOC_T00039356001	-6.187054e-01	6.7414445368	-4.594433494	1.349446e-03	3.571231e-03	-1.9275443186
GSCOC_T00027921001	-6.185710e-01	3.4380417304	-3.755978669	4.627645e-03	1.002863e-02	-2.8232466264
GSCOC_T00029944001	6.183107e-01	6.1415791998	5.448959030	4.265393e-04	1.394507e-03	-0.7022749101
GSCOC_T00027934001	6.180324e-01	4.0260529001	4.556492859	1.423732e-03	3.739199e-03	-1.6979369923
GSCOC_T00019977001	6.178453e-01	5.2082416093	5.165904179	6.174605e-04	1.879771e-03	-1.0284186477
GSCOC_T00031697001	-6.177720e-01	5.3069066941	-5.287971812	5.256862e-04	1.650439e-03	-0.8837953066
GSCOC_T00036272001	-6.177472e-01	6.0997097024	-5.063127517	7.082123e-04	2.104235e-03	-1.2612232456
GSCOC_T00022002001	-6.176892e-01	6.7668942811	-5.990640556	2.167193e-04	8.049575e-04	0.0422873737
GSCOC_T00033724001	-6.175823e-01	7.0564336095	-6.480708213	1.214038e-04	5.089528e-04	0.6949969073
GSCOC_T00010790001	6.174600e-01	2.3237693180	1.793887962	1.068880e-01	1.500334e-01	-5.7096414721
GSCOC_T00037547001	-6.174290e-01	3.1069129920	-2.503245939	3.402730e-02	5.560901e-02	-4.7949807189
GSCOC_T00039915001	-6.172264e-01	4.4204231322	-4.306021816	2.038675e-03	5.048147e-03	-2.1759187478
GSCOC_T00028665001	6.171048e-01	2.3862677212	1.916463768	8.801192e-02	1.267458e-01	-5.5432687851
GSCOC_T00015509001	6.170883e-01	2.6616527505	2.255859490	5.091848e-02	7.890040e-02	-5.0816297193
GSCOC_T00022124001	-6.167850e-01	3.5710098773	-2.270327638	4.973474e-02	7.733201e-02	-5.2759067227
GSCOC_T00041770001	-6.166923e-01	4.3284744094	-3.819179572	4.202766e-03	9.238958e-03	-2.9215210840
GSCOC_T00034291001	-6.166036e-01	1.0458929531	-2.149411767	6.051713e-02	9.154860e-02	-4.8771544468
GSCOC_T00002645001	-6.164589e-01	2.7223055276	-3.085740607	1.323622e-02	2.469703e-02	-3.7539952721
GSCOC_T00040000001	-6.163292e-01	4.7540091610	-6.117202917	1.860516e-04	7.128408e-04	0.3265619438
GSCOC_T00002082001	-6.162559e-01	1.3392824384	-2.573910244	3.032364e-02	5.035419e-02	-4.2742560034
GSCOC_T00034545001	-6.161599e-01	3.9284166156	-5.349649525	4.850258e-04	1.544866e-03	-0.5370245899
GSCOC_T00014561001	-6.160599e-01	6.0780052021	-5.915130371	2.376100e-04	8.655030e-04	-0.0833153465
GSCOC_T00014620001	-6.160394e-01	7.9423983474	-6.064528331	1.981996e-04	7.508097e-04	0.2509030327
GSCOC_T00038384001	-6.160206e-01	4.1732703425	-2.934881035	1.687250e-02	3.040014e-02	-4.3313647842
GSCOC_T00035325001	-6.157515e-01	2.0504590545	-1.336964872	2.144933e-01	2.743140e-01	-6.2735163315
GSCOC_T00021651001	-6.156539e-01	3.4037791370	-4.304019776	2.044608e-03	5.060155e-03	-1.9551210258
GSCOC_T00020533001	-6.156197e-01	7.5283026889	-3.781992164	4.447512e-03	9.699318e-03	-3.1169080948
GSCOC_T00014562001	-6.154377e-01	2.2217921929	-1.488007307	1.713964e-01	2.259146e-01	-6.1210812805
GSCOC_T00031893001	-6.153456e-01	6.6735821915	-4.697948113	1.167142e-03	3.167811e-03	-1.7772941550
GSCOC_T00030747001	6.153127e-01	3.3804207025	2.675762304	2.568695e-02	4.364467e-02	-4.5673087982
GSCOC_T00038094001	-6.153104e-01	5.1271503468	-2.578293470	3.010772e-02	5.004906e-02	-5.1075393871
GSCOC_T00022847001	6.152979e-01	6.6885475766	3.273900553	9.805803e-03	1.911200e-02	-4.0150985925
GSCOC_T00019804001	6.152970e-01	5.7204931022	2.849067241	1.938460e-02	3.421955e-02	-4.7168884478
GSCOC_T00016447001	6.152299e-01	5.5202789589	6.750719169	8.934577e-05	3.982453e-04	1.0223508736
GSCOC_T00016940001	-6.152083e-01	4.8946474718	-1.988389226	7.844975e-02	1.146110e-01	-6.0058205137
GSCOC_T00030884001	-6.151618e-01	5.5378947567	-4.890149826	8.951301e-04	2.545748e-03	-1.4829858589
GSCOC_T00001619001	6.149651e-01	4.9736062917	3.893638956	3.754543e-03	8.389971e-03	-2.9161454421
GSCOC_T00021526001	-6.147484e-01	3.2061735978	-3.409809274	7.913116e-03	1.587726e-02	-3.3311060467
GSCOC_T00042658001	6.146960e-01	2.5001187291	2.007607670	7.606740e-02	1.117251e-01	-5.4314664565
GSCOC_T00040725001	-6.146947e-01	2.2105285680	-1.561579131	1.532981e-01	2.050713e-01	-6.0199913248
GSCOC_T00019089001	-6.145390e-01	6.1113238386	-5.579271770	3.611062e-04	1.217690e-03	-0.5358176125
GSCOC_T00019087001	-6.144832e-01	3.7853938881	-2.849963322	1.935648e-02	3.417638e-02	-4.3828704581
GSCOC_T00012439001	-6.144324e-01	4.2485096232	-2.303238275	4.714194e-02	7.382315e-02	-5.3799192839
GSCOC_T00022079001	6.143646e-01	8.7445862140	4.282046087	2.110960e-03	5.194068e-03	-2.2087979665
GSCOC_T00029294001	-6.143343e-01	6.5207500786	-4.435598442	1.691188e-03	4.325992e-03	-2.1830520752
GSCOC_T00021876001	-6.143143e-01	6.2852379306	-1.873470472	9.424417e-02	1.345686e-01	-6.3045477347
GSCOC_T00030018001	-6.140796e-01	5.0015675739	-6.276522095	1.539885e-04	6.139807e-04	0.4874927994
GSCOC_T00040288001	-6.136590e-01	2.3429010867	-1.429420099	1.871274e-01	2.437843e-01	-6.2251807520
GSCOC_T00033195001	6.136310e-01	2.0020871553	2.782638925	2.158968e-02	3.751267e-02	-4.0790754422
GSCOC_T00017697001	6.135932e-01	3.9556260281	3.880414373	3.830295e-03	8.527604e-03	-2.7307259514
GSCOC_T00026722001	6.133535e-01	3.9602339698	5.110665921	6.645620e-04	1.992939e-03	-0.8707223271
GSCOC_T00020360001	-6.132743e-01	7.5763650238	-3.933031084	3.538162e-03	7.986748e-03	-2.8707797674
GSCOC_T00019830001	6.132482e-01	6.0769681951	3.902962624	3.702091e-03	8.297592e-03	-3.0113694474
GSCOC_T00023792001	6.128403e-01	4.7894340696	2.480927070	3.528879e-02	5.736425e-02	-5.1930784373
GSCOC_T00021552001	6.128023e-01	5.0773494898	5.331259738	4.967806e-04	1.576658e-03	-0.7751528323
GSCOC_T00035230001	-6.126331e-01	3.1114879689	-2.455690273	3.677159e-02	5.946396e-02	-4.8730827477
GSCOC_T00020519001	6.124864e-01	3.8551921721	3.238520962	1.037210e-02	2.006075e-02	-3.7485797054
GSCOC_T00017164001	6.124490e-01	3.6351277886	3.163766490	1.168325e-02	2.222366e-02	-3.8221901839
GSCOC_T00036541001	-6.124404e-01	7.0390430470	-2.758120262	2.246676e-02	3.883417e-02	-4.8454536918
GSCOC_T00038529001	-6.123667e-01	2.4841141848	-2.515912718	3.333154e-02	5.466337e-02	-4.6336531483
GSCOC_T00019035001	-6.121951e-01	2.8823507134	-2.243979893	5.191108e-02	8.020161e-02	-5.1602189437
GSCOC_T00042647001	-6.121029e-01	6.4011038930	-4.454436831	1.646194e-03	4.227700e-03	-2.1597853363
GSCOC_T00024966001	-6.120435e-01	1.8999126650	-1.760502203	1.126489e-01	1.571814e-01	-5.6696381531
GSCOC_T00040626001	6.120240e-01	1.8343722170	1.613013417	1.416783e-01	1.917531e-01	-5.8483634439
GSCOC_T00028971001	-6.118183e-01	2.7537387264	-1.437255890	1.849531e-01	2.412454e-01	-6.3098793900
GSCOC_T00025113001	6.116484e-01	1.6246989349	2.741369198	2.308675e-02	3.976962e-02	-4.0578084437
GSCOC_T00030743001	6.115680e-01	4.7202896310	4.709653404	1.148256e-03	3.124223e-03	-1.6122126389
GSCOC_T00029262001	6.115323e-01	6.3836534550	4.669758308	1.214008e-03	3.273362e-03	-1.8231420476
GSCOC_T00024543001	6.113679e-01	5.4151976578	3.001994976	1.514218e-02	2.774036e-02	-4.4346347725
GSCOC_T00026810001	-6.110000e-01	1.4540374726	-2.252732170	5.117797e-02	7.920662e-02	-4.8156852389
GSCOC_T00042383001	6.108745e-01	3.8938338674	4.754965244	1.078188e-03	2.969113e-03	-1.3735646151
GSCOC_T00020733001	6.108511e-01	3.1079368470	3.744789842	4.707479e-03	1.018063e-02	-2.7595191802
GSCOC_T00025654001	6.108137e-01	4.3824559488	3.569795846	6.164182e-03	1.282864e-02	-3.3230031929
GSCOC_T00015042001	-6.108134e-01	3.1224124960	-2.184091206	5.721071e-02	8.725568e-02	-5.3092839398
GSCOC_T00001056001	6.108036e-01	2.4500235073	2.352652655	4.349725e-02	6.886080e-02	-4.8796346302
GSCOC_T00024092001	6.107422e-01	4.9169644954	4.969001048	8.040509e-04	2.329663e-03	-1.2660836709
GSCOC_T00037317001	6.106903e-01	5.1683165581	5.396946021	4.561550e-04	1.470472e-03	-0.6972888037
GSCOC_T00017056001	-6.105232e-01	5.0394603437	-2.514021734	3.343450e-02	5.479852e-02	-5.1978112729
GSCOC_T00012541001	-6.103154e-01	4.0852733342	-2.957209302	1.627535e-02	2.948929e-02	-4.2749576488
GSCOC_T00016534001	-6.101917e-01	6.2053057402	-4.866118837	9.250533e-04	2.615310e-03	-1.5480319046
GSCOC_T00002360001	6.098436e-01	1.2256628808	2.056219453	7.034672e-02	1.042433e-01	-5.0542931419
GSCOC_T00013753001	6.097589e-01	3.3439865741	2.509394057	3.368780e-02	5.516041e-02	-4.8305948552
GSCOC_T00039767001	6.097471e-01	5.0092301620	5.418686542	4.435136e-04	1.439336e-03	-0.6423041089
GSCOC_T00032201001	6.096711e-01	0.8994675189	0.899675861	3.920518e-01	4.615516e-01	-6.4511518280
GSCOC_T00023549001	6.095899e-01	3.0647508987	3.096513835	1.300968e-02	2.432296e-02	-3.8036945791
GSCOC_T00020862001	6.095691e-01	4.7131348241	6.329467881	1.447098e-04	5.838431e-04	0.6170973829
GSCOC_T00014274001	6.094432e-01	3.8747647402	4.838940956	9.601990e-04	2.694273e-03	-1.2459221066
GSCOC_T00038087001	6.094148e-01	6.6350117382	4.155592027	2.540285e-03	6.051045e-03	-2.5992139638
GSCOC_T00021295001	6.093823e-01	-0.5007313060	0.942527869	3.708719e-01	4.403941e-01	-6.1020278949
GSCOC_T00003237001	6.091945e-01	0.2965785335	0.719564865	4.903078e-01	5.578076e-01	-6.4599130936
GSCOC_T00022824001	6.091917e-01	6.3052197042	5.116063087	6.597931e-04	1.981183e-03	-1.1710533850
GSCOC_T00034580001	-6.091129e-01	4.8149057636	-4.133653136	2.623811e-03	6.212748e-03	-2.5220067296
GSCOC_T00007056001	6.089410e-01	7.0396958677	4.634019099	1.276354e-03	3.410343e-03	-1.8364613315
GSCOC_T00037620001	6.089107e-01	5.7232312550	7.037322294	6.513190e-05	3.108273e-04	1.3480436070
GSCOC_T00039652001	-6.086131e-01	2.4883533072	-2.676403585	2.566015e-02	4.360310e-02	-4.3733960347
GSCOC_T00014144001	6.086098e-01	6.0854538111	3.993555112	3.231091e-03	7.396445e-03	-2.8677703301
GSCOC_T00004948001	-6.085798e-01	6.4774325977	-7.226996411	5.310737e-05	2.649408e-04	1.5491239810
GSCOC_T00042974001	-6.083925e-01	7.1691865905	-5.069569673	7.021198e-04	2.090125e-03	-1.1884380296
GSCOC_T00014862001	6.083819e-01	4.5048245962	3.775591569	4.491135e-03	9.783024e-03	-3.0167480319
GSCOC_T00029641001	-6.080731e-01	6.0252572150	-2.752114485	2.268708e-02	3.916426e-02	-4.9067266784
GSCOC_T00024102001	6.080008e-01	5.4169265628	4.674665230	1.205707e-03	3.253868e-03	-1.7734507092
GSCOC_T00038220001	-6.076034e-01	1.9904937292	-1.115183726	2.940594e-01	3.608902e-01	-6.5164594420
GSCOC_T00011720001	6.075918e-01	5.5269297013	0.682393234	5.124071e-01	5.786822e-01	-7.6483941247
GSCOC_T00031300001	-6.072814e-01	3.1045249294	-2.291572918	4.804538e-02	7.506538e-02	-5.1350975769
GSCOC_T00011564001	-6.071322e-01	7.3791399522	-3.689420089	5.124514e-03	1.095687e-02	-3.2814086886
GSCOC_T00016886001	-6.071192e-01	7.3394179436	-2.220703438	5.391121e-02	8.285293e-02	-5.6869460896
GSCOC_T00032282001	-6.070943e-01	2.7302013489	-1.511158597	1.655075e-01	2.191894e-01	-6.2076516157
GSCOC_T00022350001	-6.070205e-01	7.1977504206	-3.156685418	1.181606e-02	2.243514e-02	-4.1711306392
GSCOC_T00014881001	6.069515e-01	7.9826142669	5.373510474	4.702207e-04	1.508520e-03	-0.6760558785
GSCOC_T00015951001	-6.068469e-01	2.1879881993	-2.102197351	6.531839e-02	9.778378e-02	-5.2244065879
GSCOC_T00017385001	6.068408e-01	3.0605245943	3.737347051	4.761388e-03	1.027223e-02	-2.7609469932
GSCOC_T00013002001	6.067254e-01	2.0895730828	1.663355872	1.310806e-01	1.794129e-01	-5.8408464775
GSCOC_T00025276001	-6.067034e-01	6.6077161500	-6.771995829	8.724511e-05	3.904799e-04	1.0170148218
GSCOC_T00024138001	6.064697e-01	5.5177323212	7.442687873	4.230808e-05	2.246323e-04	1.8337560626
GSCOC_T00033407001	6.064309e-01	9.1337378344	4.408465247	1.758322e-03	4.465402e-03	-1.9767899088
GSCOC_T00005794001	-6.064170e-01	6.0294398282	-2.676538427	2.565452e-02	4.359871e-02	-5.0312627713
GSCOC_T00023589001	6.063409e-01	6.2375884781	4.784339900	1.035231e-03	2.869017e-03	-1.6556178422
GSCOC_T00016581001	-6.062091e-01	4.6363605534	-3.957227292	3.411841e-03	7.745621e-03	-2.7654291433
GSCOC_T00018000001	-6.061332e-01	6.6676866959	-7.126662646	5.913269e-05	2.880713e-04	1.4432449246
GSCOC_T00034653001	-6.061269e-01	4.0947301738	-3.194530625	1.112398e-02	2.131621e-02	-3.8859281813
GSCOC_T00026268001	-6.060434e-01	5.6289080674	-4.920343692	8.590033e-04	2.461755e-03	-1.4473241636
GSCOC_T00026688001	6.058498e-01	3.2871891239	3.168807636	1.158965e-02	2.207632e-02	-3.7354328091
GSCOC_T00034887001	6.058147e-01	5.0624279677	6.277335380	1.538412e-04	6.135243e-04	0.4919348074
GSCOC_T00038819001	-6.056721e-01	7.3942061183	-4.727104312	1.120708e-03	3.067200e-03	-1.6667898946
GSCOC_T00041615001	6.056451e-01	3.5413122486	2.392772461	4.074432e-02	6.500427e-02	-5.0646203530
GSCOC_T00027374001	6.055809e-01	1.2865505775	1.423646821	1.887435e-01	2.455290e-01	-5.9666220607
GSCOC_T00029597001	-6.055513e-01	7.1968201803	-1.923491982	8.703090e-02	1.255365e-01	-6.1623654085
GSCOC_T00023716001	-6.051694e-01	7.2855151921	-2.232868559	5.285663e-02	8.146022e-02	-5.6733413927
GSCOC_T00027328001	6.051600e-01	6.3237215040	2.988366409	1.547815e-02	2.827262e-02	-4.5026863669
GSCOC_T00032650001	-6.051436e-01	7.1744482188	-3.714141077	4.933698e-03	1.059377e-02	-3.2627576361
GSCOC_T00018657001	6.050078e-01	2.5671382864	2.806067637	2.078416e-02	3.632266e-02	-4.1697968771
GSCOC_T00025235001	-6.049878e-01	3.3417673064	-1.415195052	1.911312e-01	2.481768e-01	-6.4738845268
GSCOC_T00019466001	6.049518e-01	4.1819946401	2.542221342	3.193168e-02	5.267767e-02	-4.9665563112
